month,employer_id,market,revenue,revenue_minus_direct_costs
2017-07-01,kyKyBmpTCzcmmkNFWWF74AntwvU=,sf-bay-area,195,-61
2017-07-01,MJPBxu4BMi186HV8+fwkVrk6HLI=,sf-bay-area,487.5,58.5
2017-07-01,CfdRERshbG6/HVIukNxUp5psX0g=,sf-bay-area,195,39
2017-07-01,EoUbEDvhMPgmVoUCQ+n44JEmVFU=,new-york-city,625,125
2017-07-01,joq+lr4FTDIM/ihbl1HNZhzumJM=,sf-bay-area,600,120
2017-07-01,r2Q+29Y3jiZhUEGR3biNE1y2niE=,sf-bay-area,0,0
2017-07-01,ZiDyIpNzOLVYa7y7bioc0LqFlRQ=,sf-bay-area,0,-200
2017-07-01,gobtV7/ke2nA7uVhGRLc10suMQM=,sf-bay-area,187.5,37.5
2017-07-01,UL8WxwYy9leJXnG/bDc3M6hyP14=,sf-bay-area,187.5,12.5
2017-07-01,cILFeHJHkdaU0+26PgGJhVuV47A=,sf-bay-area,187.5,12.5
2017-07-01,PU392fenWeImJBfn1rIaZpucvoA=,sf-bay-area,0,0
2017-07-01,db6b7van3ov7CZTzOLt3YC0di2U=,sf-bay-area,0,0
2017-07-01,5kEyOci0PKQtxggbA/5GZZTH/h0=,sf-bay-area,187.5,12.5
2017-07-01,6hO5aBisfSgEKmnQkVokh0dmaA0=,sf-bay-area,187.5,12.5
2017-07-01,U1gmo1bULhy/BURmmbxXZiik8Ds=,sf-bay-area,0,0
2017-07-01,keJPq+7UofEpdoOfBZ7v05IlJD8=,sf-bay-area,0,0
2017-07-01,YGL4lTNGi8g9jnaG1ruUGkYpgKI=,sf-bay-area,375,75
2017-07-01,4z6Z3yE/SkELNf/+mtS73xW2OIs=,sf-bay-area,375,-75
2017-07-01,6of5tMeah4aBm+/ihpJfkBJnYSw=,sf-bay-area,0,0
2017-07-01,xBxpwvbCGqGYCGGy1vsPBC6s4R8=,sf-bay-area,187.5,37.5
2017-07-01,6NvO/J4ahY9bu3Yff6QZRKa5WKg=,los-angeles,600,0
2017-07-01,6l+dikYmAU+IKfoJF9XCQELrc/o=,los-angeles,200,25
2017-07-01,vE2mGXTom6TuKXrOrxqC3CxgdKs=,los-angeles,1400,120
2017-07-01,IWX27i9TtN7lc3rtVWSrHaFP+KQ=,los-angeles,400,80
2017-07-01,VCP0MTzSEVe5OHoKu4POPkborag=,los-angeles,2200,440
2017-07-01,MXSnYRmf5nHbQJ8gobpTwn4PayM=,los-angeles,800,160
2017-07-01,5WKOI3IsLn6dMFuh1RfAGshM8Ho=,los-angeles,600,120
2017-07-01,QrthW0zMS2g/cI0iJpyYYEOq67M=,los-angeles,1227.33,18.882
2017-07-01,BI0OSsKajzKsC/xIAAE5zs747ZU=,new-york-city,200,40
2017-07-01,wtUDzJ2FRQx5IivXJzeqGooCfOU=,sf-bay-area,440,88
2017-07-01,gGnr2UqvEg78VRJufJEzw+F2qtY=,sf-bay-area,360,72
2017-07-01,2z/p+UlM3GeHPSvflYQS/zvwaGU=,sf-bay-area,600,120
2017-07-01,fq57T3YlpQDLl+QY1x/h8YfgZmw=,washington-dc,200,40
2017-07-01,MDpL0nlFQocfAPzHQCa0ntXtq7k=,sf-bay-area,150,0
2017-07-01,OKZvEZqF5Gc3/GbFVxFkdzLjwPs=,los-angeles,940,150.4
2017-07-01,boHip9XMIzLKhDiwRMf9jEa0tGA=,sf-bay-area,31.25,0
2017-08-01,l4wJd+sjgOtPIWZQ3cvsIQLxMsA=,other,0,0
2017-08-01,ldW+l2PmzbyDN38Q2cKswMNO6k0=,sf-bay-area,11250,2250
2017-08-01,6b8e086+uF3yjICwYmkyjStkr2Y=,sf-bay-area,18125,3375
2017-08-01,s+CNdbBIjHYCYnme96WpO13N5Tk=,sf-bay-area,24000,4750
2017-08-01,cbQNhmRdP2lNObiZKtUrBZ6k7RE=,sf-bay-area,6750,1350
2017-08-01,FXttqP7Xc1aszlvwJl0MKK+ez7U=,sf-bay-area,7250,1400
2017-08-01,9chMy7swbDZ3sqaDCqLlLUQDsMY=,sf-bay-area,7375,1475
2017-08-01,UxlYqhQKOQdMA+eASb2reWDzhx0=,sf-bay-area,14125,2725
2017-08-01,3laXJ20VXJNgfEa0zEbBnjD3Cos=,sf-bay-area,15920,3184
2017-08-01,nHCU9OfsFRequzQshFD1qypEJVc=,sf-bay-area,10250,1950
2017-08-01,U2MYPyQmEYO6IuFJkhyj12xO1fY=,sf-bay-area,28125,5225
2017-08-01,965rHRbGsuxKK3rax3cyc13XPIQ=,kansas city,5649,576.42
2017-08-01,v94kF9XOrd0craNPKiYpC0gPX+0=,sf-bay-area,4370,874
2017-08-01,GBGAeg8pElaBLjSQ8ESLmjrmWlk=,sf-bay-area,7600,1482
2017-08-01,54UJ0Ng/iDiCUzX5jCWI08srn7s=,sf-bay-area,3515,514
2017-08-01,9Jg3aKBW8Ay7Z5E1CzauDtzP6Ks=,sf-bay-area,984,196.8
2017-08-01,JfydLzcp3YymYIJqoP4EQjwsvlY=,sf-bay-area,5906.25,1143.75
2017-08-01,JLGtx1rVsXPxoTogrQ0YCRVi9Kc=,sf-bay-area,1500,300
2017-08-01,reeh+9kL/yr34ovWN84LHQ2/L/8=,sf-bay-area,1490,298
2017-08-01,FJ9iKcMqy7dC6hhgtxiPjIjMIAk=,sf-bay-area,1470,294
2017-08-01,tuzfaAKzZQeU6q0O8eVOyFenK1c=,sf-bay-area,1800,320
2017-08-01,5erh9EtL8owNxrK/h6NP+ND/UO8=,sf-bay-area,400,50
2017-08-01,hw1fzZYvfkNhFCa7KpHulU6WTRo=,sf-bay-area,9352,1804.2
2017-08-01,vE4aVJt47hK10P37foSb/emIg7k=,sf-bay-area,1800,360
2017-08-01,u/cFxrCsbcst2xHP/H8xp3TK4+w=,sf-bay-area,8437.5,1687.5
2017-08-01,MFBC8n35ObNFuVjIH7SDRacCidM=,sf-bay-area,5531.25,1068.75
2017-08-01,dyr4nQitIYZS7V2RrxB6IjB30N4=,sf-bay-area,780,156
2017-08-01,7cyHY1F/yTFxxWSPpRvXZlMkswE=,sf-bay-area,843.75,131.25
2017-08-01,jmczXpU789GdCGWuODydjlDU/EE=,sf-bay-area,100,20
2017-08-01,QCPmPUJjxaDT/AUYnrvtnct9gWM=,sf-bay-area,281.25,56.25
2017-08-01,UvUqhcdwAqIbUymebPS37SXWyKU=,sf-bay-area,3750,750
2017-08-01,EpnysZoAvJ3gxJLy+y7JrJ83wo0=,sf-bay-area,4620,924
2017-08-01,PXKbqQcqE7irKkhePGQ9iSeWiJY=,sf-bay-area,1935,384
2017-08-01,0XRb+YOK5IKwzXcWL1f7otxrd/E=,sf-bay-area,6165,797
2017-08-01,yfWpKX3iYDRsKspe+g/kRRT5gIM=,sf-bay-area,4995,905
2017-08-01,7W1iFN4qd0hmbnctR27G5NS6tzA=,sf-bay-area,11000,2120
2017-08-01,GJoo5tN76WIjT+e9Ak7aCjJPiao=,sf-bay-area,210,42
2017-08-01,oWC9dv1uuKqebGC5AtaRNTZayxs=,sf-bay-area,5230,820
2017-08-01,Fuf+ahNMC16Cx7r/FZgr6/8eaJI=,sf-bay-area,2500,460
2017-08-01,E92CvKS1kXnU/SFhuf8d5sfcyvg=,sf-bay-area,5100,880
2017-08-01,ZDUhmjBlZnMY8dXsRuNdqIxyONg=,sf-bay-area,6500,1300
2017-08-01,nAhDY5loVW2GPiDr2cPkiZxJvN8=,sf-bay-area,5675,1095
2017-08-01,i3Wld8/ZkYm7wSn0PUGh/jNPs+s=,sf-bay-area,7775,1555
2017-08-01,aCPVb/SU8DKZwTm3QL9w0MdCrPo=,sf-bay-area,8660,1694
2017-08-01,Dog5uOJE+0LPrFfxcjyLkOSmr4E=,sf-bay-area,3435,687
2017-08-01,clhZUiN2qiQCpcCh5DvzzRulWuM=,sf-bay-area,5330,1066
2017-08-01,cxI6rd2HTinRS6WowDepBnI5tY8=,sf-bay-area,0,0
2017-08-01,kcOMtFYSRqMHb9k1T7Ry9WlKDX0=,sf-bay-area,9100,1820
2017-08-01,jExdMkxJ2LS4Kz2ZblIRkur83SQ=,sf-bay-area,2620,494
2017-08-01,Qx8pYWk+z6ajSVlGE9ys3+95Qxs=,sf-bay-area,1320,264
2017-08-01,FhlRZ4No3UibFYcwWNfYotgshag=,sf-bay-area,1920,384
2017-08-01,qYC1uCHmb5S3uLL6Gb6mthh4ZA0=,sf-bay-area,400,80
2017-08-01,jqhS0o1eKWa8/ovc+DSnv3xE/Lo=,sf-bay-area,600,-130
2017-08-01,mDybybJFBENi2ND05EFGspDCwJE=,sf-bay-area,2240,368
2017-08-01,GxdJod9SlpdPdSqTRkPhw6K69Zk=,sf-bay-area,9340,1868
2017-08-01,Z8xXamSfmOMsLgdEncVgUChF844=,sf-bay-area,1344,268.8
2017-08-01,1f0jHB+A0DsEGn2lW/bc0zYjWUk=,sf-bay-area,0,0
2017-08-01,EkcGVOuD4MlfcFz+Xyqo7aiaKkA=,sf-bay-area,200,40
2017-08-01,xDIp6DbNTg+Gc8t9Ok7nyPDtbGk=,sf-bay-area,9800,1960
2017-08-01,eEVP+1kiDs6oZ1pCNYTGVfYFFv4=,sf-bay-area,7200,1280
2017-08-01,uAd7u6Ig3ikGuGn/QzuwbkRjCUI=,los-angeles,1800,466.2
2017-08-01,YX1zcbcfOmsmaxQYU5P1VQZU61M=,sf-bay-area,6690,1219
2017-08-01,QpW5ENq3roxAx/7fauBYS9Dz3i8=,sf-bay-area,1919,383.8
2017-08-01,+Zr5coa46rVtUY68oOulsoexlwg=,sf-bay-area,3400,680
2017-08-01,Q4bwFzQpm3L8fOa9PiF1uT25zHs=,sf-bay-area,900,180
2017-08-01,4izVdKNKu6hl2+m8bKVZc0deklM=,sf-bay-area,800,160
2017-08-01,aUiX0MruH3FAcUDj6PvtpgVTgMc=,sf-bay-area,3060,612
2017-08-01,AMzJd7E79qLz0RFbm7vMIQ/zy2s=,sf-bay-area,10730,2146
2017-08-01,T6AsjcPPKSYHsRb/EQq3JJDEMSY=,sf-bay-area,2700,540
2017-08-01,Az/ofhrQh6tQ5O7ICbVBGaajL0w=,sf-bay-area,0,0
2017-08-01,1thmulALevQQVBfrzOHtoAjkn9k=,sf-bay-area,3577.5,715.5
2017-08-01,PktPWkZv4+D/DeMlMYUUfts3Q2U=,sf-bay-area,0,0
2017-08-01,bXyNyXHOmnBBfkPekW+/URMjxCE=,los-angeles,30110,7025.666667
2017-08-01,wxL3Bdwv/G0ntODo6u+uX58r0HY=,sf-bay-area,3780,716
2017-08-01,qLV70khDzzIug3W/+YQ9BQpFwTw=,los-angeles,5760,1152
2017-08-01,zrbzuWLsvXz4Cb2LmtCMNrJIejI=,los-angeles,4320,768
2017-08-01,4dSOyL8VHs6Vy/sg9g4g9F1kDco=,los-angeles,17280,3360
2017-08-01,95jY5UKdulyeeX7hvyO9D1kYKrs=,sf-bay-area,3240,612
2017-08-01,pb8A2ZDfPOfVzeRKWPouv3dZKvA=,los-angeles,13560,2712
2017-08-01,WVQIuDuJr5xOU5Yb+omA9vuOVQ4=,sf-bay-area,7340,1438
2017-08-01,vmr8zpdA0JWJo+9FuJwcqaPp+DE=,los-angeles,2640,560
2017-08-01,VPa52DTAsWHiaS/G0mNOyFwGGSI=,sf-bay-area,18625,3725
2017-08-01,gu4myzWN48ajw8laGgYaqeH7OOI=,sf-bay-area,606,121.2
2017-08-01,LHhAYdpvXxRH9fsjF0sYENunOK4=,sf-bay-area,3333,666.6
2017-08-01,FiHtUIdoEFa0xfgJimcXRWcABjo=,los-angeles,25635,5573.916667
2017-08-01,fxrMPPox6TLcVa5oXvyORi4JqIs=,sf-bay-area,202,40.4
2017-08-01,U7PuXEZrAg8U1lBw/g0tSMk0zYw=,sf-bay-area,1136,214.6
2017-08-01,GqilIQLV/qpBEZDVRAP/THAFGGU=,sf-bay-area,2424,484.8
2017-08-01,bR2hIaNUEH3Bm37JnA95Otpd2wc=,sf-bay-area,4646,888.8
2017-08-01,jjf7NCAF3y4of+c0ho9bK6yXEvA=,sf-bay-area,2424,484.8
2017-08-01,RrYtt/fGkvi6ZvKmMJMUICEE4Qo=,sf-bay-area,2020,404
2017-08-01,Ap64UKJR0Uav2VxoMuDGdHNYMnk=,sf-bay-area,4646,888.8
2017-08-01,lHtahdTgbzZqj0HGxOgdCozD6sQ=,sf-bay-area,3232,646.4
2017-08-01,Fewe9OrZysy35CAP+zJHbT/okWs=,los-angeles,12093.75,2587.875
2017-08-01,ROgP/lTZUp1gh6haGAv0uAvq9gk=,los-angeles,6480,1296
2017-08-01,EDNn+iAiOrnSviOzIOl/twNPq/8=,sf-bay-area,1000,200
2017-08-01,+fWLVBEoYmXvUJPLkkkQyGDVHqs=,sf-bay-area,9375,1775
2017-08-01,3+lEk6PwKRT8rATBdDHl3kAGLYo=,washington-dc,1225,95
2017-08-01,wsYgsPW1d3prOQoWTJJkGOExFXo=,sf-bay-area,0,0
2017-08-01,ilaHQFVenqWcpnZQAPYslXh6L60=,sf-bay-area,0,0
2017-08-01,sXzB38AVFc709kyUurMQFWmelHU=,sf-bay-area,94.5,18.9
2017-08-01,Y3DrdXTeQyxHRyim1ZW3qrWoN14=,sf-bay-area,860,172
2017-08-01,ingflIO1C8pwtJa2YMUCcaDzuv0=,los-angeles,23662.5,5459.75
2017-08-01,+iDPvCzJR7ohTgjAJ3sQ2pvI3W8=,sf-bay-area,80,16
2017-08-01,4XmEQYOTa9zJc46TgS7rypn2L7w=,los-angeles,0,0
2017-08-01,sO8A34fFNBPyzD2nTkbj1HHAZNg=,sf-bay-area,800,160
2017-08-01,ULad874F9qSTZD5uMSzn10kLhg8=,los-angeles,8880,2072
2017-08-01,WVwHC+sd5kzSlyO/zjOK/uc4em4=,los-angeles,4947.5,1154.416667
2017-08-01,PwaQMv5sLT9DSqrjRr+T02jyi/8=,sf-bay-area,1050,210
2017-08-01,gwk98X0yT87rrrXcTxkhObmQZCA=,los-angeles,28505,6651.166667
2017-08-01,kiGt1hwUf/fUEW1RsjxG1Xc3Erw=,los-angeles,2040,476
2017-08-01,Sg0HzxhEqcVGRSSIol4wBefV2UI=,sf-bay-area,320,64
2017-08-01,RHPZZzmBTc6t8WU9hHnx4EkIFFE=,los-angeles,0,0
2017-08-01,NqStHkUnB8kA6OgZjGqvNwD5Gk8=,sf-bay-area,1912.5,212.47875
2017-08-01,f+j1ED2wNqB10aAG1mFUrqt+Amc=,sf-bay-area,1321.875,146.8603125
2017-08-01,tIuQmMEwjiHtQkLid0CfVw1Cas4=,sf-bay-area,309.375,34.3715625
2017-08-01,EWxqlZY9qGwcsmUEiErgBaSMJjw=,sf-bay-area,5146.875,571.8178125
2017-08-01,EJBBFLz8I19BGh2ZdwUaAMpC07Y=,sf-bay-area,618.75,68.743125
2017-08-01,B8L87NTKwFIOmMCbHfy9EuA1M0s=,sf-bay-area,815.625,90.6159375
2017-08-01,9JL7dCeFHINiZlupbAVojTgQLnM=,sf-bay-area,506.25,56.244375
2017-08-01,G/fDi6YUDt1B8jcS4VOHSGE4mpg=,sf-bay-area,787.5,87.49125
2017-08-01,+zmk4Bj0yR7sZl+mwtjIOfWmmOQ=,sf-bay-area,1378.125,153.1096875
2017-08-01,04b3s6mXzSdcybDi8ek9IalA0jU=,los-angeles,13040,3042.666667
2017-08-01,oSS7zxrJjfKjX7/VQWzzOeVWeX0=,sf-bay-area,4070.5,333.165
2017-08-01,xYgTylCWD0JKNA7WH5FLx0jKaiM=,sf-bay-area,1348.2,134.82
2017-08-01,1LzqNIVJ3PKgHbPYFzW0BOch6bY=,sf-bay-area,200,20
2017-08-01,aZg7M+SPiJDldDTM/sXBIwo1Mv0=,sf-bay-area,5156.95,515.695
2017-08-01,soCV8Ca0OFQnHGCt4uazQ9v7VzA=,sf-bay-area,4082.85,408.285
2017-08-01,TQ4hK5515oyAwc1EM1CxehYHffQ=,sf-bay-area,1698.8,147.41
2017-08-01,+TImyytwRMzbqI3m7nZJ6fiKVmY=,sf-bay-area,512.35,31.235
2017-08-01,74jS7K8eIzXSqwzxOdH4IofCu8k=,sf-bay-area,540,108
2017-08-01,xFg2n+RA2U8LcfYMrfNZKwSH44U=,other,38387.5,8845.083333
2017-08-01,67lTbdJA8Cx9vAU59ctXV76xOKg=,sf-bay-area,2362.53,551.2577778
2017-08-01,A+qMiWV23GGFhn92ubvWhJAgSzU=,sf-bay-area,5433.75,1146.246296
2017-08-01,cEonxMcBvyKTPDx9uCl5VYq5oCs=,sf-bay-area,6378.75,1653.75
2017-08-01,TuBdM3vuXsiSyGWgr6I5vF0Yj/Y=,sf-bay-area,3780,980
2017-08-01,RM0w3f/+0SX05riHlo4W5B3nzZI=,sf-bay-area,2437.05,243.705
2017-08-01,+MLSEDjDgcZOPVu9seT56Ueo/Bo=,sf-bay-area,2131.25,426.25
2017-08-01,zPe9GytCwYZhkybxBSmWEeaSgZ4=,sf-bay-area,3293.75,658.75
2017-08-01,X7VETP5HJqlXhE2hN5gnV9aaihE=,sf-bay-area,193.75,38.75
2017-08-01,FdzgjDxMTCeMrhqQEBkJeJrz0xI=,sf-bay-area,290.63,58.126
2017-08-01,PoPPDfU9rjHxwhJ64zU0Kzsf0p4=,sf-bay-area,3100,620
2017-08-01,u5+KNSGu0UDL8FGHA+5A4bljNkw=,sf-bay-area,581.25,116.25
2017-08-01,hOpV6AQD9AaHSXE61sBEDYZdCIM=,sf-bay-area,2906.25,581.25
2017-08-01,G1cgfV3R/f5VmICIHyWVORRE/SQ=,sf-bay-area,1162.5,232.5
2017-08-01,2MFH9nwWRPqeSps+QeWR+NNRIzk=,sf-bay-area,2712.5,542.5
2017-08-01,vXn3Z63lR2txCPADorWC40MIurs=,sf-bay-area,775,155
2017-08-01,R+BFbU92QlH0tYeYjLYQlETZdK8=,los-angeles,10355,2416.166667
2017-08-01,ycWxGrnCxnIx0mH8pqO5ydpoTaY=,los-angeles,3750,875
2017-08-01,nNDwKnkZl1vRle90fVZQ6V6ZdwY=,los-angeles,14932.1,3260.156667
2017-08-01,DEJV1mWDJu6aIXPW6lStOTBd96Y=,los-angeles,3600,840
2017-08-01,UbZ1MI3pnEj2E+Opptmq9+tfvxU=,los-angeles,4920,1148
2017-08-01,sAVHhY6CiPlt6Bk1DHviCG5xQ50=,los-angeles,0,0
2017-08-01,pGr0ecB8kjApNuK0SxdJiJu7UCk=,los-angeles,8400,1670
2017-08-01,Sz3MGk0FYslQFjQxc87TPUoKHB4=,sf-bay-area,3468.75,693.75
2017-08-01,3eVdHug+RNnpEzgnIdf+3e+KIOU=,los-angeles,7080,1652
2017-08-01,STVrbQt3sBALPPbAwki0ntxxrxo=,sf-bay-area,0,0
2017-08-01,HRDe4tPvgN0sG8Ds5A5yKRQ+DCY=,los-angeles,3200,748.4
2017-08-01,UgnVyYLuDJa7UoIfP4Bkg7rmuNk=,washington-dc,1036.8,207.36
2017-08-01,AIHT48dXWEE6xMBzjDuFuGZW7m8=,washington-dc,1639.8,327.96
2017-08-01,sOjZVLX7M0+XF3jY8SYVJivs6p8=,washington-dc,345.2,69.04
2017-08-01,9S23LgZpGYBCP7vrL4lkUKqHTKI=,los-angeles,400,103.6
2017-08-01,aAXBYdM15QVel/VCve4kp7bHcPY=,los-angeles,240,48
2017-08-01,1jNj0OukGn/ruRBZkEzB/+3lzn4=,los-angeles,3375,675
2017-08-01,+NH9iqHZftYVWPreA6V1PjDHpU8=,los-angeles,3000,600
2017-08-01,QhbKIvKJRKNYJnZ8QXT7ptGozAM=,washington-dc,175,35
2017-08-01,ek0MZvXYj4QvZ1ky98apXiRVcq0=,washington-dc,350,0
2017-08-01,OxeSoQIC+SrD9USS4VzBq4cH4Lo=,washington-dc,280,56
2017-08-01,3b/xl+z4odw2GNssWjdQsxYfMm0=,washington-dc,1120,224
2017-08-01,dGp4ReEGDL0wwidTgB/33a35Ljs=,washington-dc,1925,385
2017-08-01,6quqp106YASrMk0B1lFYku7Vr7k=,washington-dc,1400,280
2017-08-01,gu7Gg54eMwM7uCQgkUD9ZOoR/ik=,washington-dc,350,70
2017-08-01,l4E1Y12WVhZfRLfyIml8cm2Co5U=,washington-dc,175,35
2017-08-01,JyOs/dJkr42CxEwbeDpwsRatWgQ=,washington-dc,875,175
2017-08-01,vORkOeaSvEtC7jffw4y5Zbqr4Fw=,washington-dc,3762.5,725
2017-08-01,ptGapl2XTj7Usb1LgxVF2Vs4Pxw=,washington-dc,350,70
2017-08-01,gGbjRq2ZU9OCMTxnuhNvAKt6Lso=,washington-dc,3150,490
2017-08-01,ztNDrJPOdUMu6mnR7d/aUrs+9lM=,los-angeles,240,48
2017-08-01,1HRuo1Y4M6fpvYy0PtZqigBCrRc=,los-angeles,7680,1488
2017-08-01,OPBSFIDn53hJj7+3sni9FzM0bRo=,los-angeles,10320,1889
2017-08-01,daxKqjSwBUq+qhbb2dxKlXGKotE=,los-angeles,5760,1152
2017-08-01,rZUW+c3P/Grw6+WmTlZ9wwNIwhI=,los-angeles,4500,804
2017-08-01,g4PK/Lq1l9IbB30OrrScwhOFutw=,sf-bay-area,175,35
2017-08-01,gwKhMdwjJFNEcT+tuZB06yvCKrA=,sf-bay-area,175,35
2017-08-01,CxXtrfMxo+VPmUF/w2Fh33R+/pA=,sf-bay-area,175,35
2017-08-01,BZhcjn+Uvj+szjQSqch5C0oCbwI=,sf-bay-area,2000,370
2017-08-01,rA/PIpv+NQkn7VVtPkeGwkzJKcI=,los-angeles,1400,201.8
2017-08-01,zd9lqw9nX/YBW1WNlFUlLi2doNg=,los-angeles,3600,852
2017-08-01,SP5hDDAvGKFfHiZ4YuzszZ2AuqI=,los-angeles,350,70
2017-08-01,H6CB3Fcu9YLAnDB9mdTQXhBGLTk=,sf-bay-area,4900,980
2017-08-01,JY8VRZopTG3K4jmm4vobdRSVOhg=,sf-bay-area,3126.2,312.62
2017-08-01,HxBFKMlh7qlGYl5iYr0caYQy3FU=,sf-bay-area,1465.2,146.52
2017-08-01,w9cK7JcxmD0UV9lwy9FxnQj1GMk=,sf-bay-area,3407.8,275.44
2017-08-01,9DUR54/WVBZUaW2oQXJLypN2+fA=,sf-bay-area,1724.8,172.48
2017-08-01,sP/tUAp2lFSAYYQcVfMC43IKK90=,sf-bay-area,9002.4,900.24
2017-08-01,RjdIKks/S98OgY/lKGgJkszk6qs=,sf-bay-area,0,0
2017-08-01,fa4qpJRMR7/UIljgq9VR4qP/IM4=,washington-dc,140.4,28.08
2017-08-01,h01eePJVvaQWdHEAC5D/PCY195A=,washington-dc,0,0
2017-08-01,8F6AJevIbETR748pAExsBwtosy0=,los-angeles,0,0
2017-08-01,DBcg0tDjWREPy8ZikGK5rMhexaw=,los-angeles,990,181.4
2017-08-01,RfPIi9mYDF1RZb3mC6rxZ7zFd+w=,los-angeles,0,0
2017-08-01,HoCN7FojjqrfN0QmMDZyWBrjXUA=,los-angeles,792,108.6
2017-08-01,sxxo5bUJYl9vujzfvdHcei27dK8=,los-angeles,396,79.2
2017-08-01,tKTOaCaxHbU3eEPRW3F8a3tSzME=,los-angeles,1089,184.6
2017-08-01,dXuEShn9+5c/aLgERqSAst8q0q8=,los-angeles,1089,184.6
2017-08-01,x49Ko3FPHzusWXkLwTKKzBniwEM=,los-angeles,0,0
2017-08-01,wxMaLohOClzy8kBKPXUEinEvfKY=,los-angeles,396,62.6
2017-08-01,VGKfcDjPPwejzQHxLrswVpp3HQY=,los-angeles,198,39.6
2017-08-01,H6ewvANymkl0Nboou7Uz8r2aYi4=,los-angeles,297,42.8
2017-08-01,OgCkhAbJRRXTmn+8U5CQiHuYg3A=,los-angeles,198,39.6
2017-08-01,ok/cAcKYW377+xYT9mpr48lbles=,sf-bay-area,7000,1400
2017-08-01,igo/Unu8e0S5/bKzOPC0gSDmNvQ=,sf-bay-area,0,0
2017-08-01,sVsBDGujmyL4VlO0+h2byjncyJU=,washington-dc,525,105
2017-08-01,XjNNnPV5FXQUL0A7MKE6U9tuZww=,los-angeles,0,0
2017-08-01,8/r//s+tW6TOqgQfYBmq8BRK6Qo=,sf-bay-area,1400,280
2017-08-01,suE4WDIhO8MMYIoSMG3eFo8FOnI=,sf-bay-area,1425,-75
2017-08-01,2TBubKq9Uz+FRYdevurziJkDvJI=,sf-bay-area,900,0
2017-08-01,+AAWHiyyaVstDQDyp0TvWWmbUBs=,sf-bay-area,742.5,115.5
2017-08-01,2/Z5C+VQRYRr6W7ODw+LEsvCEnA=,los-angeles,2392.5,392.5
2017-08-01,Qx91depzKiQdUbjcYCUQZfVl9B4=,los-angeles,825,122
2017-08-01,Tfx27r8GvjZCCmUAX5aECwzOWIg=,sf-bay-area,2760,552
2017-08-01,GQaUDf3xK+mUZf0sZe1H+PQdyCo=,los-angeles,4480,1160.32
2017-08-01,X9TdqjT8H3u4b+hwDeB1rTV74Hw=,los-angeles,2200,569.8
2017-08-01,EAJM+3QGD7aN7Aw0azXgiJxCiQ8=,sf-bay-area,0,0
2017-08-01,Cmypje3vdyqtPxl93N6MlOxKW2w=,sf-bay-area,3920,392
2017-08-01,3RzCe5nbjZVniCQt70aQ+mEhU8w=,sf-bay-area,305,61
2017-08-01,tZZ0Y8RvHfJ/d31ts3N+PU4Rexc=,sf-bay-area,784,78.4
2017-08-01,DIbTh7t/DJ7VF6Hzn40q95775bU=,sf-bay-area,5040,504
2017-08-01,HFcEEc4oYoY/Leh8g5oEDVfaID0=,sf-bay-area,1050,0
2017-08-01,NydEgUJqmPT/FWuk+qjCrc7a0w8=,los-angeles,0,0
2017-08-01,9WvpMoplrWdlrwc3mHfTgNP2l7c=,sf-bay-area,0,0
2017-08-01,mIIED9Kca7hvDbfG8jgXvDqwnC0=,sf-bay-area,980,156.8
2017-08-01,U22qMY49tnW9C3CQAZNA4vta/iE=,sf-bay-area,4115,747
2017-08-01,XCgauYTdmr2kqqAK79jU8Ltbtpo=,sf-bay-area,480,96
2017-08-01,LQlel97EFVVBzGfwTkpoarWcGVY=,sf-bay-area,300,0
2017-08-01,27hls8qwjarPNhDPswjyylBcu+M=,los-angeles,600,120
2017-08-01,2Yn5OeCHWpxRQLnKLSmAEhKuCto=,sf-bay-area,150,0
2017-08-01,8J7at8P51Tnk7zGPd7lDIG7aLHo=,los-angeles,150,30
2017-08-01,shyxcnOWJtPWVd3nLB+6oS+jNv8=,los-angeles,450,90
2017-08-01,Xz/c4QzrdKMF1yXPiRtawPetmug=,sf-bay-area,0,0
2017-08-01,5qEOCxta0t3DnQIE/0FvrkVT+zU=,sf-bay-area,0,0
2017-08-01,jUC/7rJde/6t9GF62QzKJg/i0oA=,sf-bay-area,450,0
2017-08-01,+IxEcy/so8nGmpERpBvy8ap9NdU=,sf-bay-area,600,-30
2017-08-01,8O5OnHq+59Q4MwKv6tHRU8NkUtQ=,los-angeles,4000,1009.2
2017-08-01,wC9ITXyB/ODv3d11M6K+GGKJyDI=,sf-bay-area,150,0
2017-08-01,T5gC/qqyqXXTSNITxJJEDrdoSlk=,sf-bay-area,0,0
2017-08-01,Cy/uxv5OJ4r00iNUaS4/NyuUmC8=,sf-bay-area,750,0
2017-08-01,U9bqOlZFjub+8qlAaa2tsMzcVGQ=,washington-dc,3600,630
2017-08-01,mzA2u9qGy2IjSE9S4+oCdl9ybsM=,sf-bay-area,200,40
2017-08-01,wt20fiRsknTIwJw+e2fx+u5Xxxo=,sf-bay-area,2800,560
2017-08-01,MnNC5kkgzhGGure9EaKU0HJm+cU=,sf-bay-area,5300,1060
2017-08-01,3vJWQQRNkhK+EDF8HhAYYdI9KZ8=,sf-bay-area,400,80
2017-08-01,NjJX2M6r+WSplhScWuRM9nHiNgw=,sf-bay-area,3400,680
2017-08-01,GYFtO1WsZs8TbxPY/kRCKzR6WYA=,sf-bay-area,0,0
